,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,company
0,,2021-05-14 17:54:25,2021-05-14,LEE,Cannell Capital LLC,10%,S - Sale,$29.67,-304,587681,0%,"-$9,021",,,,,LEE
1,,2019-12-19 14:40:22,2019-12-19,LEE,Donovan Nancy S,Dir,S - Sale,$1.33,-37603,90000,-29%,"-$50,012",,,,,LEE
2,,2019-08-13 12:28:42,2019-08-12,LEE,Mayer William E,Dir,S - Sale,$2.14,-100000,121979,-45%,"-$213,940",,,,,LEE
3,M,2018-08-21 17:35:42,2018-08-16,LEE,Schermer Gregory P,Dir,S - Sale,$2.93,-52600,1242491,-4%,"-$154,196",,,,,LEE
4,AD,2018-01-12 17:07:56,2017-12-19,LEEEN,Gulledge Michael R,VP Publishing,S - Sale+OE,$2.31,-14663,45065,-25%,"-$33,911",,,,,LEE
5,D,2018-01-02 18:01:13,2017-12-19,LEEEN,Gulledge Michael R,VP Publishing,S - Sale+OE,$2.31,-14663,45065,-25%,"-$33,911",,,,,LEE
