Date,High,Low,Open,Close,Volume,Adj Close
2017-08-01,75.5999984741211,73.19999694824219,73.80000305175781,75.5999984741211,1113,75.5999984741211
2017-08-02,78.0,72.5999984741211,74.4000015258789,73.80000305175781,895,73.80000305175781
2017-08-03,75.0,72.5999984741211,74.4000015258789,73.80000305175781,765,73.80000305175781
2017-08-04,77.4000015258789,73.19999694824219,73.80000305175781,75.95999908447266,1880,75.95999908447266
2017-08-07,78.0,74.4000015258789,74.4000015258789,78.0,1643,78.0
2017-08-08,78.0,75.5999984741211,77.4000015258789,76.19999694824219,817,76.19999694824219
2017-08-09,78.0,72.5999984741211,75.5999984741211,73.80000305175781,1525,73.80000305175781
2017-08-10,74.94000244140625,71.4000015258789,74.4000015258789,72.0,4277,72.0
2017-08-11,79.19999694824219,66.0,79.19999694824219,72.9000015258789,2087,72.9000015258789
2017-08-14,74.4000015258789,69.5999984741211,74.4000015258789,71.4000015258789,1478,71.4000015258789
2017-08-15,73.80000305175781,66.5999984741211,72.0,71.4000015258789,3103,71.4000015258789
2017-08-16,72.5999984741211,69.0,70.80000305175781,71.4000015258789,1825,71.4000015258789
2017-08-17,73.19999694824219,70.19999694824219,72.0,72.5999984741211,2230,72.5999984741211
2017-08-18,74.4000015258789,70.80000305175781,74.4000015258789,74.4000015258789,1457,74.4000015258789
2017-08-21,75.0,71.4000015258789,73.80000305175781,73.80000305175781,833,73.80000305175781
2017-08-22,74.4000015258789,71.4000015258789,73.19999694824219,72.5999984741211,1123,72.5999984741211
2017-08-23,74.4000015258789,72.0,72.0,73.19999694824219,818,73.19999694824219
2017-08-24,74.4000015258789,72.0,72.5999984741211,73.80000305175781,1207,73.80000305175781
2017-08-25,82.19999694824219,74.4000015258789,75.0,82.19999694824219,12550,82.19999694824219
2017-08-28,82.80000305175781,78.5999984741211,81.0,78.5999984741211,4495,78.5999984741211
2017-08-29,84.0,78.5999984741211,78.5999984741211,82.80000305175781,4558,82.80000305175781
2017-08-30,83.4000015258789,78.5999984741211,81.5999984741211,81.5999984741211,1988,81.5999984741211
2017-08-31,87.0,81.0,82.80000305175781,82.19999694824219,7725,82.19999694824219
2017-09-01,85.19999694824219,82.19999694824219,84.0,84.0,3318,84.0
2017-09-05,84.5999984741211,78.5999984741211,84.0,81.54000091552734,2980,81.54000091552734
2017-09-06,91.13999938964844,79.19999694824219,81.0,90.0,16200,90.0
2017-09-07,90.5999984741211,84.0,90.5999984741211,87.0,5287,87.0
2017-09-08,87.5999984741211,82.19999694824219,86.4000015258789,85.73999786376953,3930,85.73999786376953
2017-09-11,88.19999694824219,84.5999984741211,85.19999694824219,87.0,3527,87.0
2017-09-12,88.80000305175781,85.19999694824219,87.0,87.0,3725,87.0
2017-09-13,88.19999694824219,86.4000015258789,86.4000015258789,87.0,1895,87.0
2017-09-14,104.4000015258789,88.19999694824219,88.19999694824219,100.80000305175781,84508,100.80000305175781
2017-09-15,102.0,94.19999694824219,101.4000015258789,101.4000015258789,15728,101.4000015258789
2017-09-18,102.5999984741211,93.0,102.5999984741211,96.0,11935,96.0
2017-09-19,101.4000015258789,91.91999816894531,96.0,99.5999984741211,17322,99.5999984741211
2017-09-20,112.19999694824219,96.0,99.0,109.80000305175781,33760,109.80000305175781
2017-09-21,113.4000015258789,103.19999694824219,111.0,107.4000015258789,15278,107.4000015258789
2017-09-22,111.0,104.4000015258789,107.4000015258789,109.19999694824219,6615,109.19999694824219
2017-09-25,116.4000015258789,106.86000061035156,109.80000305175781,109.80000305175781,14872,109.80000305175781
2017-09-26,109.19999694824219,88.80000305175781,109.19999694824219,105.5999984741211,13732,105.5999984741211
2017-09-27,116.4000015258789,102.72000122070312,103.19999694824219,109.80000305175781,15980,109.80000305175781
2017-09-28,135.0,110.4000015258789,111.5999984741211,133.8000030517578,76570,133.8000030517578
2017-09-29,135.0,121.80000305175781,132.0,127.19999694824219,28948,127.19999694824219
2017-10-02,173.39999389648438,133.8000030517578,138.0,158.39999389648438,90210,158.39999389648438
