,X,Filing Date,Trade Date,Ticker,Insider Name,Title,Trade Type,Price,Qty,Owned,ΔOwn,Value,1d,1w,1m,6m,company
0,,2021-08-16 17:58:33,2021-08-12,LEGO,Mason Capital Management LLC,10%,P - Purchase,$11.50,"+116,500",6353736,+2%,"+$1,339,750",,,,,LEGO
1,,2021-08-16 17:58:33,2021-08-16,LEGO,Mason Capital Management LLC,10%,S - Sale,$11.27,-16400,6353736,0%,"-$184,876",,,,,LEGO
2,,2021-07-08 16:25:10,2021-07-06,LEGO,Pratt Brian,Dir,P - Purchase,$0.01,"+25,000",1778334,+1%,+$125,,,,,LEGO
3,,2021-07-08 16:19:59,2021-07-06,LEGO,Jaffe Adam H,CFO,S - Sale,$0.01,-150,29297,-1%,-$1,,,,,LEGO
4,,2021-07-08 16:17:20,2021-07-06,LEGO,Sgro David,CEO,S - Sale,$0.01,-9350,1271917,-1%,-$47,,,,,LEGO
5,,2021-07-08 16:09:23,2021-07-06,LEGO,Rosenfeld Eric,Chief SPAC Officer,S - Sale,$0.01,-12500,2079086,-1%,-$63,,,,,LEGO
