,ticker,period0,period1,period2,period3,period4,period5,period6,period7,period8
86,CE,-1.4730033874511719,0.9599983215332031,-0.457000732421875,-3.4950027465820312,-5.745004272460937,-3.5470001220703122,-0.8930015563964843,-1.066002655029297,-2.2770011901855467
87,CERN,1.196007537841797,0.7000053405761718,2.5389938354492188,2.4879966735839845,1.2369987487792968,0.28100128173828126,1.5709999084472657,1.3280006408691405,3.158000946044922
88,CF,6.613008499145508,9.153005599975586,7.4630022048950195,6.140000534057617,-7.51300048828125,-5.617001914978028,-3.1130016326904526,0.9589996337890625,12.563999938964843
89,CFG,-9.34100112915039,-3.0059995651245117,-4.805000686645508,-5.109000015258789,-6.029000091552734,-4.8769996643066404,-5.203999710083008,-3.383000183105469,-1.6279994964599611
90,CHD,2.825001525878906,1.7549949645996092,0.8889984130859375,6.86099624633789,10.435002899169922,-3.233000946044922,1.1080009460449218,0.5220008850097656,-0.22300033569335936
91,CHRW,9.349990844726586,11.83398742675779,10.933008575439453,5.278997039794922,-4.1920013427734375,-15.638994598388672,-12.530007553100608,-13.971997833251953,-14.949001312255836
92,CHTR,-2.3050201416015623,-8.476016235351562,-5.789010620117187,-4.227011108398438,-7.057003784179687,-14.091000366210938,-6.531005859375,-10.32000732421875,-13.792999267578123
93,CI,-11.671005249023484,-11.200994873046875,-4.528004455566406,-4.9420013427734375,1.9739913940429688,-6.159994506835938,4.456999206542968,5.54100341796875,14.836988830566428
94,CINF,-2.7759963989257814,-10.468000030517578,-10.053997039794922,-2.9860000610351562,5.411001586914063,7.838003540039063,9.358001708984375,13.386002349853515,9.342002868652344
95,CL,-1.1629997253417967,-0.14199905395507814,0.5779983520507813,1.7950004577636718,-2.2769981384277345,-2.380998992919922,-0.5950004577636719,-0.2620025634765625,-0.7700019836425781
96,CLX,6.475006103515625,7.922001647949219,1.7690017700195313,9.893002319335938,9.310003662109375,10.499000549316406,10.645001220703126,9.000999450683594,11.59600372314453
97,CMA,0.5570003509521484,0.8,0.5339996337890625,2.119999694824219,1.955999755859375,0.18199996948242186,0.9080001831054687,1.648999786376953,1.679999542236328
98,CMCSA,0.2760005950927734,-0.9400005340576173,-0.49600067138671877,-0.18200035095214845,-0.28300056457519535,-0.32700042724609374,-0.395001220703125,-0.35300102233886715,-0.45799980163574217
99,CME,-5.821994018554688,1.0440048217773437,2.1579971313476562,0.8350006103515625,4.053005981445312,6.002998352050781,1.0260009765625,3.1889984130859377,0.807000732421875
100,CMG,-22.402990722656067,9.3590087890625,-15.334967041015627,-56.25700073242188,-36.90202026367187,-37.45,-13.8219970703125,-54.01198120117188,-61.51499633789063
101,CMI,2.8089935302734146,1.6909988403320542,0.307000732421875,-3.2300048828124996,-3.2229965209960936,2.456986999511719,5.679994201660156,10.370989990234374,8.85500030517578
102,CMS,-1.1709999084472658,-0.6700000762939453,-1.2850002288818358,0.10900077819824218,0.49000015258789065,-1.4779998779296875,0.07600059509277343,-0.6369998931884766,-1.0979991912841798
103,CNC,-1.170999526977539,0.0040000915527343755,0.08599929809570313,1.6240005493164062,-1.0479991912841795,0.5070014953613281,0.3730014801025391,6.747004318237304,5.419001770019531
104,CNP,12.105007171630882,22.624004936218263,27.39199848175049,28.192007637023924,32.5109968185425,29.94800586700442,40.836005783081056,37.23700027465825,33.23199329376223
105,COF,-0.6680007934570312,-0.8330005645751953,-1.730000305175781,-2.5630004882812503,-3.8890018463134766,-3.2480030059814453,-1.1959964752197267,-3.3699943542480466,-3.6540008544921876
106,COG,0.17399978637695312,0.17900028228759765,-0.0710000991821289,-0.36100006103515625,-0.33999977111816404,-0.16000003814697267,-0.12800025939941406,-0.11100006103515625,0.05600013732910156
107,COO,2.426007080078125,-4.324993896484375,-10.526989746093749,-8.187991333007835,-12.908999633789062,-8.197000122070312,-6.853994750976562,-7.7669921875000005,-11.789993286132812
108,COP,-0.9170013427734375,3.6530006408691404,2.9819992065429686,10.271997833251953,11.312000274658203,-0.6060016632080079,3.8079965591430662,4.60699691772461,0.6399980545043945
109,COST,-1.7639984130859376,-1.2809997558593749,-7.827005004882813,-11.07799377441404,-10.278002929687501,-13.378997802734375,-11.001998901367188,-12.711001586914062,-14.407995605468752
110,CPB,0.09299964904785156,-0.669000244140625,0.4279994964599609,0.9059993743896485,0.5169994354248046,0.3459995269775391,0.4589996337890625,0.06999969482421875,-0.07300033569335938
111,CPRT,-7.9780029296875,-6.376005554199218,-5.971001434326172,-11.862001037597656,-12.745997619628907,-7.976002502441407,-6.960002899169922,-9.728001403808593,-10.41500015258789
112,CRL,-2.7889938354492188,-1.9879928588867415,-4.198003387451172,-8.584999084472656,-13.757989501953146,-6.919992065429688,-7.644991302490234,-8.221994781494141,-10.430990600585938
113,CRM,-3.257008361816406,-4.018989562988281,-14.174017333984375,-55.63299865722654,0.1840095520019304,0.09900054931640626,-15.495994567871094,-2.620000457763672,-33.37600555419922
114,CSCO,3.0209983825683593,1.926000213623047,2.1069984436035156,2.718999481201172,7.5640003204345705,4.5479988098144535,5.683999633789062,4.610000991821289,3.8129997253417964
115,CSX,0.1953348159790039,4.261336708068848,2.9943309783935548,1.2163398742675782,-11.183664894104016,-21.776333427429197,-16.90799503326416,-8.374665641784679,-10.685665702819836
116,CTAS,-1.546002197265625,-3.3260040283203125,-4.722003173828125,-2.61400146484375,-4.644000244140625,-7.874005126953125,-6.669000244140625,-5.833001708984375,-7.883999633789063
117,CTLT,-19.73199920654296,-12.714001464843761,-13.006999969482422,-18.51100006103516,-26.733997344970717,-31.67299957275392,-42.629002380371105,-51.282999420166,-41.78200149536133
118,CTSH,0.2379993438720703,-0.3410030364990234,0.8330009460449218,-2.2160030364990235,-1.7290027618408204,0.6279979705810547,-2.289000701904297,-1.3910011291503905,-1.0580009460449218
119,CTVA,-0.19200153350830076,1.293001937866211,4.846997642517089,5.522998428344727,3.720000076293945,4.949999237060547,1.366998863220215,-0.1670022964477539,-4.316998100280762
120,CTXS,-3.234989929199219,-0.799005889892578,-7.939995574951173,-7.105001831054687,-5.085999298095703,7.202006530761719,0.089007568359375,3.9300010681152346,-0.3259925842285156
121,CVS,0.3859897613525391,-3.500006484985352,-5.633004760742188,-0.2810039520263672,-0.827001190185547,-0.40900535583496095,3.5729953765869142,5.049002456665039,2.9509990692138675
122,CVX,5.040008544921875,-7.877995300292969,-7.491993713378907,-32.74600448608398,2.2830001831054685,-10.935004425048817,21.016000747680664,11.333002853393555,-9.400991058349609
123,CZR,-2.282999610900879,-1.3809985160827636,-1.5649999618530273,-2.9550001144409177,-3.248000144958496,-3.088299369812012,-2.9479995727539063,-7.426998901367188,-8.279299354553222
124,D,6.030998992919922,7.943999481201172,6.847997283935547,7.511994934082031,10.022997283935547,10.484991455078125,11.613001251220703,11.861991882324219,13.205001068115235
125,DAL,2.4599939346313477,-14.453000450134287,-21.397995948791504,-35.543003845214855,-52.287000274658205,-56.008000373840325,-20.342998886108397,-31.83299732208252,-38.707996749877935
126,DD,1.8950031280517576,3.325001525878906,7.615001678466797,7.18200569152832,8.429001998901366,0.24499969482421874,-0.05099983215332032,-0.06999969482421875,0.6510005950927734
127,DE,-2.1159957885742187,-2.1029998779296877,-2.0649993896484373,-0.6900039672851563,-1.9599929809570311,-5.819000244140625,-15.476991271972656,-12.444001770019533,-10.754000854492189
128,DFS,-15.888000106811523,-1.7349971771240233,-4.391996383666992,17.92199935913086,17.92400550842285,42.41399917602539,10.891004943847657,-2.2210002899169923,-5.106997680664063
129,DG,0.39899444580078125,-4.0960021972656255,-3.4060058593750115,-4.877008056640625,-5.381005859375011,-6.348005676269532,-6.3049987792968745,-5.578001403808594,-6.716004943847656
130,DGX,1.223999786376953,2.0039962768554687,6.960997772216797,3.2449966430664063,3.348998260498047,3.0129959106445314,0.8629974365234374,1.1349983215332031,-1.5560012817382813
131,DHI,-0.4239994049072266,0.704998779296875,0.24799880981445313,-0.25800094604492185,0.4409992218017579,-1.6530014038085936,-2.081000518798828,-2.5240009307861326,-2.6810020446777343
132,DHR,3.858987426757858,-3.6629959106445087,9.149998474121093,14.371006774902344,25.66099395751953,16.852000427246093,20.0070068359375,34.519996643066406,39.21000366210938
133,DIS,-7.228990173339844,-4.085000610351563,-11.901998901367188,-9.138002014160156,-11.009001159667969,-10.230001831054688,-8.733999633789063,-9.652001953125,-8.176998901367186
134,DISCA,9.957008361816406,7.664004135131836,8.359004020690918,9.01700210571289,-6.579996681213368,-5.866996955871582,2.119999885559082,0.7880012512207031,-0.8699958801269531
135,DISCK,11.992996406555198,6.037000274658203,7.1919958114624025,7.627000236511231,-5.447998809814454,-4.342004013061524,3.5029998779296876,2.346998023986805,0.37000160217285155
136,DISH,1.4299999237060548,1.1949996948242188,1.3220003128051758,1.2069999694824218,1.2810001373291016,1.007999801635742,0.9890003204345703,0.9319999694824218,0.5399997711181641
137,DLR,1.9779922485351562,0.14200134277343748,-0.7060050964355469,2.4629966735839846,1.8729957580566405,-3.1219970703124997,-1.2570030212402343,-3.509001922607422,0.15399780273437502
138,DLTR,-6.206011962890625,18.480990600585937,9.311000061035156,4.193998718261719,3.434001159667969,13.316998291015647,12.77098922729492,12.069996643066382,7.833995819091796
139,DOV,-13.656004333496094,-23.925003814697266,-6.554000854492187,-5.054004669189453,-9.171005249023438,1.9340003967285155,-24.586997985839844,-3.9920021057128907,-3.282006072998047
140,DOW,-2.0700023651123045,0.23700027465820314,-6.792000579833984,-5.807001113891602,-4.497000122070313,-5.282000732421875,-5.526000595092773,-3.2520004272460943,-1.6370010375976562
141,DPZ,8.793008422851562,18.488995361328126,5.705996704101563,15.3929931640625,12.922000122070312,15.405999755859376,4.575997924804687,-10.508993530273438,0.43100280761718746
142,DRE,0.16299934387207032,0.9310001373291016,1.0849990844726562,1.0949989318847657,1.0749984741210936,1.0589988708496094,1.0159996032714844,1.309999656677246,0.6719993591308594
143,DRI,12.953997802734374,4.612989807128906,5.1719917297363285,1.2769950866699218,10.049996948242187,16.839002990722634,21.75999603271484,17.92200241088867,32.4969970703125
144,DTE,1.5217025756835938,0.6468093872070312,1.8748939514160154,1.4008514404296875,2.9931922912597657,3.622978973388672,2.7948944091796877,2.306382751464844,2.757447052001953
145,DUK,-1.7000076293945312,0.6819969177246094,-1.7640052795410157,1.6599990844726562,6.842999267578125,5.681000518798828,4.9899955749511715,-0.18199996948242186,-1.2190032958984374
146,DVA,-1.1110008239746094,-0.9890022277832031,0.7620018005371093,-0.6940010070800781,-1.876001739501953,9.51599578857422,0.1100006103515625,0.6930000305175781,-1.0369995117187498
147,DVN,0.7579998970031738,0.8659998416900634,1.1569999694824218,1.1229998588562011,1.1759999752044679,1.4239999294281005,0.7460000991821288,0.7789999008178711,0.8019999504089356
148,DXC,-10.534997749328614,-0.2909997940063476,0.18100013732910156,0.05300006866455078,-0.44099998474121094,-0.6119998931884765,-0.505000114440918,-0.31800003051757814,-0.2239999771118164
149,DXCM,-19.287014770507856,-37.436012268066406,-49.14902038574219,-72.94299316406251,-68.1620025634766,-71.78001556396484,-19.937017822265627,-72.93498992919922,-41.18600006103515
150,EA,5.044007110595703,2.563005065917969,5.603006744384766,-5.887995910644531,2.0579986572265625,-2.641001892089844,-5.424001312255859,-5.7800041198730465,-8.686002349853515
151,EBAY,-1.2630016326904296,-1.5869998931884768,-2.4110008239746095,-0.4790016174316406,-2.1600009918212892,-2.475000762939453,-2.318000030517578,-2.1200000762939455,0.6079996109008788
152,ECL,6.260003662109375,6.671003723144531,0.980999755859375,13.260998535156249,14.300001525878905,25.950994873046874,13.951004028320312,6.572001647949219,19.54300079345703
153,ED,1.2519912719726562,16.640003204345703,-12.534015655517578,-25.156002044677734,-19.41598129272461,-16.790003967285156,-17.586009216308593,-0.4109901428222656,25.17198867797851
154,EFX,0.98099365234375,-2.3440048217773435,-2.5780044555664063,-2.5690032958984377,-2.6740036010742188,-1.894004821777344,-3.3120040893554683,-3.3799995422363285,-2.7040046691894535
155,EIX,1.2089996337890625,-0.5380001068115234,-0.7270008087158203,-0.5030006408691406,-0.45600013732910155,-0.48400077819824217,-0.7020000457763672,-0.5930004119873047,-0.9410003662109374
156,EL,-12.409985351562499,-15.813998413085937,-17.837008666992187,-6.185009765625,-10.943998718261719,-9.028999328613258,2.0680007934570312,4.828001403808594,-0.5989944458007586
157,EMN,-0.7759979248046875,-2.477001190185547,-2.5810005187988283,-1.4759994506835938,-0.9249992370605469,-2.4649990081787108,-1.7129989624023438,0.41999969482421873,1.2550003051757812
158,EMR,-7.064997863769531,-10.643000411987305,1.7969955444335939,2.4810047149658203,11.244993209838867,14.498001861572266,16.28899726867676,12.822000122070312,20.776996994018553
159,ENPH,-14.19399299621582,-16.093005180358887,-32.55300331115723,-19.81000099182129,-30.647001647949217,-10.926000213623047,-32.41900081634522,-34.21400318145752,-26.30799961090088
160,EOG,1.2170001983642578,1.8950000762939452,2.588999938964844,2.3599998474121096,1.788998794555664,2.286000823974609,1.2799999237060549,3.0979999542236327,5.184999847412109
161,EQIX,31.330017089843746,-47.71301879882813,-110.53404541015625,-15.535064697265625,2.43597412109375,-53.87501220703125,150.58299560546874,54.58599853515626,19.667034912109376
