,Symbol,Market Cap,Industry,pl5
717,CCD,765964779.0,Trusts Except Educational Religious and Charitable,0.0
723,CCNE,391214305.0,Major Banks,-0.9120023727416993
726,CCRN,731470836.0,Professional Services,-0.10800018310546874
727,CCXI,1190456690.0,Biotechnology: Pharmaceutical Preparations,2.974001884460449
729,CDAK,426079716.0,Specialty Chemicals,-1.0040000915527343
730,CDEV,1500554939.0,Oil & Gas Production,-0.5818999946117401
733,CDMO,1259340667.0,Biotechnology: Pharmaceutical Preparations,-0.1680000066757202
738,CDXC,458280655.0,Specialty Chemicals,0.19200000762939454
739,CDXS,1614079128.0,Biotechnology: Commercial Physical & Biological Resarch,-0.7380002021789551
740,CDZI,353865815.0,Water Supply,-0.0619999885559082
745,CELU,760538936.0,Biotechnology: Pharmaceutical Preparations,0.0
751,CENX,1107686860.0,Aluminum,0.5170004367828369
754,CERS,1123297347.0,Biotechnology: Pharmaceutical Preparations,0.5569998025894165
759,CEVA,990976885.0,Semiconductors,-3.1220006942749023
760,CFB,608796398.0,Commercial Banks,0.21999974250793458
762,CFFE,314403100.0,,0.0
764,CFFN,1500786719.0,Savings Institutions,0.020000076293945315
767,CFIV,616585000.0,,0.0
771,CFMS,321712845.0,Medical/Dental Instruments,0.01949998140335083
773,CFV,314678000.0,,0.0
774,CFVI,373214000.0,,0.0
778,CGBD,731854265.0,Finance Companies,0.0
780,CGEM,1094625240.0,Biotechnology: Pharmaceutical Preparations,-1.7500000000000002
781,CGEN,527004594.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
782,CGNT,1643899430.0,Computer Software: Prepackaged Software,0.0
787,CHCO,1118392736.0,Major Banks,-0.9319992065429686
789,CHEF,1151662801.0,Food Distributors,-0.9529998779296875
792,CHI,1100040952.0,Investment Managers,0.0
802,CHPM,375000000.0,,0.0
805,CHRS,1339603398.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.1369997024536133
813,CHUY,587515474.0,Restaurants,0.21199951171875
814,CHW,591810285.0,Investment Managers,0.0
817,CHY,1192515137.0,Investment Managers,0.0
818,CIDM,360216223.0,Movies/Entertainment,-0.08000000119209288
825,CIVB,335322338.0,Major Banks,0.24999980926513674
832,CLAR,917671412.0,Recreational Products/Toys,0.15800018310546873
836,CLBK,1879489885.0,Commercial Banks,-0.4610001564025879
843,CLFD,589417755.0,Telecommunications Equipment,-0.01699991226196289
846,CLLS,627820691.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
847,CLMT,571189662.0,Oil & Gas Production,-0.06899996995925903
848,CLNE,1714809503.0,Natural Gas Distribution,-0.20400013923645022
849,CLNN,467339572.0,Specialty Chemicals,0.16000003814697267
858,CLRM,348593750.0,,0.0
862,CLSD,380669235.0,Biotechnology: Pharmaceutical Preparations,0.08099998235702514
863,CLSK,419443093.0,Computer Software: Prepackaged Software,0.12900009155273437
867,CLVS,554157770.0,Biotechnology: Pharmaceutical Preparations,-0.07300009727478027
870,CMAX,827836232.0,Computer Software: Prepackaged Software,0.0
872,CMBM,900775786.0,Radio And Television Broadcasting And Communications Equipment,0.8099998950958252
873,CMCO,1279295439.0,Construction/Ag Equipment/Trucks,0.34599990844726564
879,CMLT,683106900.0,,0.0
885,CMPS,1317155633.0,Biotechnology: Pharmaceutical Preparations,0.0
887,CMRX,540785895.0,Biotechnology: Pharmaceutical Preparations,0.056000161170959475
888,CMTL,655635224.0,Radio And Television Broadcasting And Communications Equipment,0.2709999084472656
889,CNBKA,637692618.0,Major Banks,
891,CNDT,1370535985.0,Retail: Computer Software & Peripheral Equipment,0.051999998092651364
897,CNOB,1125795316.0,Major Banks,-0.31799993515014646
899,CNSL,902613251.0,Telecommunications Equipment,-0.0040000915527343755
901,CNTA,1625381496.0,,0.1039999008178711
902,CNTB,1160015214.0,Biotechnology: Pharmaceutical Preparations,0.0
906,CNTY,368910161.0,Hotels/Resorts,0.0750000238418579
908,CNXN,1153745398.0,Retail: Computer Software & Peripheral Equipment,0.7619998931884766
913,COGT,345887619.0,Biotechnology: Pharmaceutical Preparations,0.009999942779541016
915,COHU,1568226223.0,Electrical Products,-0.9160001754760743
919,COLI,418312500.0,,0.0
922,COLL,699908671.0,Biotechnology: Pharmaceutical Preparations,-0.0040000915527343755
928,CONN,674869075.0,Consumer Electronics/Video Chains,5.640998697280883
929,CONX,917426926.0,,0.0
932,COOL,487000000.0,Business Services,0.0
939,COVA,365250000.0,Business Services,0.0
942,COWN,970576202.0,Investment Bankers/Brokers/Service,0.8410001277923583
945,CPAR,435964638.0,,0.0
953,CPRX,509743382.0,Biotechnology: Pharmaceutical Preparations,0.014999985694885254
955,CPSI,509985508.0,EDP Services,1.124001121520996
959,CPZ,398140894.0,Trusts Except Educational Religious and Charitable,0.0
960,CRAI,677760437.0,Other Consumer Services,-0.43899955749511715
962,CRBU,1415911603.0,Specialty Chemicals,0.0
971,CRIS,748342335.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.13899996280670165
974,CRMT,769467680.0,Other Specialty Stores,0.6420005798339843
977,CRNX,877771293.0,Biotechnology: Pharmaceutical Preparations,-0.10500030517578125
998,CSGS,1529733057.0,EDP Services,0.6950000762939453
999,CSII,1447490844.0,Medical/Dental Instruments,0.0009988784790039063
1004,CSSE,303636796.0,Broadcasting,0.17999963760375975
1006,CSTE,443511223.0,Multi-Sector Companies,0.0
1007,CSTL,1880757186.0,Medical Specialities,-9.261202239990235
1008,CSTR,461660706.0,Major Banks,0.12900009155273437
1009,CSWC,568762770.0,Finance/Investors Services,0.0
1010,CSWI,1896285784.0,Home Furnishings,1.877999496459961
1012,CTAQ,498087654.0,,0.0
1016,CTBI,688252722.0,Major Banks,0.3590007781982422
1022,CTLP,663412418.0,EDP Services,0.0
1023,CTMX,336210135.0,Biotechnology: Pharmaceutical Preparations,0.018000030517578126
1026,CTRN,624385987.0,,-0.38399972915649416
1028,CTSO,375473547.0,Medical/Dental Instruments,0.021999979019165037
1033,CUE,419376019.0,Biotechnology: Pharmaceutical Preparations,0.08700008392333984
1037,CURI,616937931.0,Broadcasting,0.5003999710083007
1039,CUTR,843564099.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.5579999923706055
1045,CVGI,306028360.0,Auto Parts:O.E.M.,0.0
1046,CVGW,726784000.0,Farming/Seeds/Milling,0.9400009155273438
1047,CVLG,390265352.0,Trucking Freight/Courier Services,0.0470001220703125
1067,CYT,636655068.0,Biotechnology: Pharmaceutical Preparations,0.33899993896484376
1072,CYXT,1525344621.0,EDP Services,0.0
1074,CZNC,385659170.0,Major Banks,0.2219996452331543
1085,DAWN,1379467116.0,Biotechnology: Pharmaceutical Preparations,-0.6479999542236328
1091,DBVT,556298469.0,Biotechnology: Pharmaceutical Preparations,0.0
1094,DCOM,1245936990.0,Savings Institutions,-0.44699993133544924
1096,DCPH,1866031332.0,Biotechnology: Pharmaceutical Preparations,-2.892001724243164
1097,DCRC,435334375.0,,
1101,DCRN,497223344.0,,0.0
1106,DDI,849841496.0,EDP Services,
1111,DENN,996704969.0,Restaurants,0.3359999656677246
1113,DFH,1727376069.0,,1.31199951171875
1116,DGICA,435559147.0,Property-Casualty Insurers,0.2609996795654297
1117,DGICB,403376513.0,Property-Casualty Insurers,-0.01100006103515625
1118,DGII,698252047.0,Computer peripheral equipment,-0.1800004005432129
1120,DGNS,349699840.0,Business Services,
1121,DGNU,527578178.0,Business Services,0.0
1123,DHBC,347875000.0,,0.0
1124,DHBCU,355781250.0,,0.0
1126,DHC,817219545.0,Real Estate Investment Trusts,0.02799999713897705
1127,DHCA,375208998.0,Business Services,0.0
1132,DHHC,420309188.0,,0.0
1135,DHIL,568230472.0,Investment Managers,-1.5270004272460938
1136,DIBS,526026402.0,Diversified Commercial Services,0.0
1137,DICE,1190829360.0,Biotechnology: Pharmaceutical Preparations,
1142,DISA,333781250.0,Business Services,0.0
1149,DJCO,441824913.0,Newspapers/Magazines,-1.9010009765624998
1158,DLTH,465767564.0,Department/Specialty Retail Stores,-0.3409999132156372
1161,DMLP,605067588.0,Oil & Gas Production,-0.13900012969970701
1162,DMRC,558197266.0,EDP Services,0.9239997863769531
1163,DMTK,1015042352.0,Managed Health Care,-1.8580028533935546
1164,DNAA,314535600.0,,0.0
1165,DNAB,312937350.0,,0.0
1166,DNAC,313257000.0,,0.0
1167,DNAD,311978400.0,Biotechnology: Pharmaceutical Preparations,0.0
1168,DNAY,304634127.0,Medical Specialities,-0.13400001525878907
1177,DOYU,1065686160.0,Computer Software: Programming Data Processing,0.0
1179,DRAY,314471875.0,,
1185,DRNA,1619202803.0,Biotechnology: Commercial Physical & Biological Resarch,0.45800056457519533
1193,DSGN,930061052.0,Biotechnology: Pharmaceutical Preparations,-0.2699993133544922
1195,DSKE,528505052.0,,0.0559999942779541
1197,DSP,725110114.0,EDP Services,0.9349998474121093
1198,DSPG,526096916.0,Semiconductors,0.09499959945678711
1201,DTIL,750084238.0,Biotechnology: Pharmaceutical Preparations,-0.17199983596801757
1202,DTOC,404368750.0,,0.0
1214,DVAX,1701892164.0,Biotechnology: Pharmaceutical Preparations,0.5170000076293946
1218,DXLG,373352878.0,Clothing/Shoe/Accessory Stores,0.06599994599819183
1219,DXPE,523004513.0,Industrial Machinery/Components,0.5550000190734863
1222,DYN,793825713.0,Specialty Chemicals,-0.0599996566772461
1225,DZSI,349225042.0,Telecommunications Equipment,0.10899996757507324
1227,EAC,334995000.0,,0.0
1229,EAR,814927653.0,Medical Specialities,-0.37199859619140624
1234,EBET,371535831.0,Services-Misc. Amusement & Recreation,0.0
1235,EBIX,828201145.0,EDP Services,1.1539995193481445
1237,EBON,397687621.0,Semiconductors,0.0
1238,EBSB,993858399.0,Major Banks,-0.007999897003173828
1239,EBTC,398823700.0,Major Banks,0.3739992141723633
1240,ECHO,1272858839.0,Oil Refining/Marketing,0.10599994659423828
1241,ECOL,1073230975.0,Environmental Services,-1.1400001525878907
1243,ECPG,1452052332.0,,0.094000244140625
1256,EFSC,1649077254.0,Major Banks,-0.3879999160766602
1257,EFTR,735554396.0,Biotechnology: Pharmaceutical Preparations,0.0
1259,EGAN,340564800.0,Computer Software: Prepackaged Software,0.3490002155303955
1260,EGBN,1679853498.0,Major Banks,-0.11000003814697265
1261,EGLE,616731014.0,Marine Transportation,-0.1719993591308594
1262,EGLX,466719420.0,,0.0
1263,EGRX,638222316.0,Biotechnology: Pharmaceutical Preparations,0.0
1264,EH,1360078811.0,Air Freight/Delivery Services,0.0
1265,EHTH,952898205.0,Specialty Insurers,2.626999282836914
1267,EJFA,355062500.0,Business Services,0.0
1274,ELMS,947628385.0,Auto Manufacturing,0.07729997634887695
1279,ELYM,456355763.0,Biotechnology: Pharmaceutical Preparations,
1281,EM,687844915.0,Other Consumer Services,0.0
1285,ENDP,629283255.0,Biotechnology: Pharmaceutical Preparations,0.003000068664550781
1286,ENFA,364029225.0,,0.0
1291,ENNV,426721875.0,,0.0
1294,ENOB,360546228.0,Biotechnology: Pharmaceutical Preparations,0.0
1298,ENTA,1165992548.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,-0.26199989318847655
1308,EOLS,437427890.0,Specialty Chemicals,0.1679999351501465
1309,EOSE,639343385.0,Electronic Components,0.654999828338623
1311,EPAY,1827426841.0,EDP Services,-4.728002548217773
1312,EPHY,495791250.0,,0.0
1317,EPZM,562883591.0,Biotechnology: Pharmaceutical Preparations,0.25999965667724606
1319,EQBK,427716024.0,Finance: Consumer Services,0.27300004959106444
1323,ERES,423487500.0,,0.0
1328,ERII,1101324821.0,Industrial Machinery/Components,0.20199995040893556
1337,ESPR,343571540.0,Biotechnology: Pharmaceutical Preparations,-0.6300003051757813
1343,ESTA,1707334268.0,Industrial Specialties,-0.9229997634887694
1345,ETAC,745236000.0,,0.0
1348,ETNB,395930853.0,Biotechnology: Pharmaceutical Preparations,-0.9810005187988281
1360,EVER,597227633.0,EDP Services,8.145999526977539
1363,EVGO,1957572098.0,Catalog/Specialty Distribution,0.0
1366,EVLO,392477446.0,Specialty Chemicals,0.010000038146972657
1367,EVLV,1045139903.0,Diversified Manufacture,0.0
1373,EVOP,968424275.0,EDP Services,-0.11300048828124999
1375,EWCZ,922910872.0,Package Goods/Cosmetics,
1376,EWTX,858143953.0,Biotechnology: Pharmaceutical Preparations,-0.09099998474121093
1385,EXTR,1212238142.0,Telecommunications Equipment,0.21299996376037597
1394,EZPW,383987772.0,Diversified Commercial Services,0.27900009155273436
1398,FANH,593862154.0,Specialty Insurers,0.0
1400,FARO,1201722603.0,Industrial Machinery/Components,0.22699966430664065
1408,FBIO,325419205.0,Biotechnology: Pharmaceutical Preparations,0.008999991416931153
1411,FBMS,811177120.0,Major Banks,0.405000114440918
1412,FBNC,1121345697.0,Major Banks,-0.21199989318847656
1415,FCBC,498363852.0,Major Banks,-0.26599998474121095
1423,FCUV,503488165.0,Industrial Machinery/Components,0.0
1425,FDMT,933253858.0,Biotechnology: Pharmaceutical Preparations,2.1
1426,FDUS,423988890.0,Finance/Investors Services,0.0
1437,FFIC,657091345.0,Major Banks,-0.6630003929138184
1438,FFIE,304613345.0,Auto Manufacturing,0.0
1443,FFWM,1085534175.0,Major Banks,-0.14299993515014647
1445,FGEN,1040144397.0,Biotechnology: Pharmaceutical Preparations,-0.5500001907348633
1450,FHTX,490152477.0,Specialty Chemicals,0.1
1454,FINM,503527500.0,Business Services,0.0
1456,FISI,452762331.0,Major Banks,0.4489999771118164
1464,FIXX,462413958.0,Biotechnology: Pharmaceutical Preparations,-0.44500017166137695
1470,FLDM,508033743.0,Biotechnology: Laboratory Analytical Instruments,-0.05
1474,FLIC,465106815.0,Major Banks,-0.10200004577636719
1481,FLXN,307787713.0,Biotechnology: Pharmaceutical Preparations,0.26199936866760254
1485,FMBH,682999669.0,Major Banks,-0.5790000915527344
1489,FMIV,419718230.0,,0.0
1492,FMNB,418082801.0,Major Banks,0.8719986915588378
1493,FMTX,1176521223.0,Biotechnology: Pharmaceutical Preparations,0.1
1495,FNCH,670930939.0,Biotechnology: Pharmaceutical Preparations,-0.21200008392333985
1497,FNKO,924213809.0,Recreational Products/Toys,1.0959993362426759
1498,FNLC,300428379.0,Major Banks,-0.11000003814697265
1503,FORA,331446721.0,Computer Software: Prepackaged Software,0.02500009536743164
1505,FORE,397578013.0,,0.0
1509,FORR,900416800.0,EDP Services,0.4930011749267578
1510,FORTY,1491191033.0,EDP Services,0.0
1511,FOSL,644499667.0,Consumer Specialties,-0.6750000476837158
1522,FREE,464706430.0,Home Furnishings,0.1390000343322754
1525,FRG,1419260316.0,Other Consumer Services,0.04700031280517578
