,Symbol,Market Cap,Industry,pl5
458,BBI,63422781.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.027000027894973754
461,BBQ,158795039.0,Restaurants,-0.10999999046325684
464,BCAC,73750240.0,,0.0
467,BCBP,241438823.0,Savings Institutions,-0.13399953842163087
468,BCDA,50951220.0,Biotechnology: Pharmaceutical Preparations,-0.1799999475479126
470,BCEL,235017417.0,Biotechnology: Pharmaceutical Preparations,-0.4504985809326172
471,BCLI,124572664.0,Biotechnology: Biological Products (No Diagnostic Substances),0.19200000762939454
472,BCML,193444058.0,Major Banks,-0.09499998092651368
475,BCOW,68900508.0,Finance: Consumer Services,0.0
478,BCTX,112384131.0,,0.0
481,BCYP,148069922.0,,
484,BDSX,228980734.0,Precision Instruments,-1.2880004882812501
488,BEEM,246378214.0,Semiconductors,-2.0869998931884766
490,BELFA,181131407.0,Electrical Products,-0.3400001525878906
491,BELFB,150963530.0,Electrical Products,-0.5109999656677247
492,BENE,149533250.0,,0.0
497,BFI,163009566.0,Restaurants,-0.11909990310668946
499,BFIN,156400584.0,Major Banks,-0.011999893188476564
500,BFRA,158661210.0,Biotechnology: Pharmaceutical Preparations,0.0
513,BHSE,93093750.0,Business Services,-0.0039999961853027345
521,BIOC,57713995.0,Biotechnology: Commercial Physical & Biological Resarch,0.0
522,BIOL,98275832.0,Medical/Dental Instruments,0.0010000020265579224
523,BIOT,278012500.0,Business Services,0.0
528,BIVI,184511597.0,Biotechnology: Pharmaceutical Preparations,-0.19880008697509768
530,BKCC,283809664.0,Investment Managers,0.0
531,BKEP,129728384.0,Oil & Gas Production,-0.015999960899353027
534,BKSC,113139672.0,Major Banks,1.1869998931884764
539,BLCT,111024085.0,EDP Services,0.0
549,BLNG,194000000.0,,
555,BLRX,125278061.0,Biotechnology: Pharmaceutical Preparations,0.0
556,BLSA,185018369.0,Business Services,0.0
557,BLTS,279999125.0,,0.0
564,BMRA,54857271.0,Medical/Dental Instruments,-0.03499999046325684
577,BOCH,217092924.0,Major Banks,
581,BON,84133000.0,Real Estate Investment Trusts,0.0
584,BOTJ,64804781.0,Major Banks,0.020454883575439453
588,BOXL,136175091.0,Telecommunications Equipment,0.028799968957901
593,BPRN,198652007.0,Major Banks,0.0
595,BPTS,97663576.0,Biotechnology: Pharmaceutical Preparations,0.0
600,BRAG,193802728.0,,0.0
601,BRCN,184435754.0,Precious Metals,0.0
602,BREZ,147571200.0,,0.0
605,BRID,114062194.0,Specialty Foods,0.0010000228881835939
606,BRIV,208509375.0,,0.0
612,BRLI,61721100.0,Business Services,0.0
618,BRPM,209587500.0,,0.0
621,BRQS,84560263.0,,0.0
623,BSBK,140438159.0,,-0.20059990882873535
624,BSET,175782560.0,Home Furnishings,0.17599987983703613
625,BSGA,60512000.0,,0.0
628,BSGM,96040615.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.1159998893737793
634,BSVN,183727302.0,Major Banks,-1.1880001068115236
642,BTCY,154018675.0,Medical/Dental Instruments,0.0
652,BWAC,162184097.0,,0.0
655,BWAY,127503227.0,Medical/Dental Instruments,0.0
659,BWEN,55441274.0,Industrial Machinery/Components,-0.13599996566772463
660,BWFG,225481190.0,Major Banks,2.5560013771057126
661,BWMN,150294960.0,Professional Services,-0.018000030517578126
664,BYFC,257648707.0,Savings Institutions,0.0009999990463256836
673,CAAS,102427896.0,Auto Parts:O.E.M.,0.03900003433227539
677,CADL,216608307.0,Biotechnology: Pharmaceutical Preparations,0.016000032424926758
678,CAHC,171984225.0,,
682,CALA,158086013.0,Biotechnology: Pharmaceutical Preparations,0.09099998474121093
683,CALB,143598074.0,Major Banks,0.05199995040893555
689,CAPR,109585458.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
694,CARV,50566133.0,Savings Institutions,0.027000045776367186
697,CASI,184532683.0,Biotechnology: Biological Products (No Diagnostic Substances),0.025999999046325682
702,CBAN,231914398.0,Major Banks,-0.1230001449584961
703,CBAT,225890575.0,Electrical Products,-0.005999994277954101
704,CBAY,271851876.0,Biotechnology: Pharmaceutical Preparations,0.0
705,CBFV,124335613.0,Major Banks,-0.09300003051757813
706,CBIO,152375474.0,Biotechnology: Pharmaceutical Preparations,-0.0220001220703125
707,CBMB,54059845.0,Commercial Banks,0.0
718,CCEL,100123253.0,Managed Health Care,0.27200002670288087
720,CCLP,72676429.0,Oilfield Services/Equipment,0.06099998354911804
722,CCNC,54185760.0,,-0.008000004291534425
736,CDTX,102230443.0,Biotechnology: Pharmaceutical Preparations,0.1380000591278076
742,CECE,239667596.0,Pollution Control Equipment,-0.03399996757507324
743,CELC,287962629.0,Medical Specialities,0.0
747,CEMI,73417490.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0.0
761,CFBK,129008494.0,Savings Institutions,-0.03799991607666016
763,CFFI,187886547.0,Major Banks,-0.14999961853027344
772,CFRX,150250994.0,Biotechnology: Pharmaceutical Preparations,0.0
784,CGO,151083673.0,Investment Managers,0.0
785,CGRN,73681074.0,,0.23200008869171143
798,CHMG,215823885.0,Major Banks,0.9889991760253906
801,CHNR,51594583.0,Precious Metals,0.0
822,CIH,136873164.0,EDP Services,0.0
826,CIZN,98188913.0,Major Banks,0.0
828,CKPT,268083669.0,Biotechnology: Pharmaceutical Preparations,-0.07400002479553222
829,CLAQ,213684375.0,,
833,CLAY,100940000.0,,
837,CLBS,73206473.0,Managed Health Care,0.020999991893768312
840,CLDB,113853002.0,Savings Institutions,3.674169731140137
844,CLGN,166694596.0,Industrial Specialties,0.0
845,CLIR,70086239.0,Industrial Machinery/Components,-0.0380000114440918
851,CLOE,179943243.0,,
855,CLPS,60841125.0,Computer Software: Prepackaged Software,0.0
856,CLPT,297086583.0,Medical/Dental Instruments,-0.13200016021728517
857,CLRB,59873129.0,Biotechnology: Pharmaceutical Preparations,-0.05300005674362182
864,CLSN,88288891.0,Biotechnology: Pharmaceutical Preparations,-0.0009999871253967285
865,CLVR,214778527.0,,0.0
869,CLXT,131193913.0,Food Distributors,0.26050002574920655
875,CMCT,164520090.0,Real Estate Investment Trusts,1.4659999847412108
878,CMLS,198712212.0,Broadcasting,-0.010000133514404297
882,CMMB,140705878.0,Biotechnology: Pharmaceutical Preparations,-0.7850000381469726
883,CMPI,102074206.0,Specialty Chemicals,0.5914998531341553
886,CMPX,216976220.0,,
890,CNCE,114216912.0,Biotechnology: Pharmaceutical Preparations,0.16200008392333984
893,CNEY,109724090.0,Major Chemicals,0.0
903,CNTG,226472492.0,Medical Specialities,0.0
904,CNTQ,140350375.0,,
909,COCP,101367505.0,Biotechnology: Pharmaceutical Preparations,0.025999999046325682
910,CODA,95760460.0,Industrial Machinery/Components,-0.05194997787475586
911,CODX,282179112.0,Medical/Dental Instruments,-0.3339999675750732
912,COFS,191593021.0,Major Banks,-0.17099990844726562
925,COMS,120768860.0,Telecommunications Equipment,0.0
948,CPHC,81556388.0,Services-Misc. Amusement & Recreation,0.0
950,CPLP,228094642.0,Marine Transportation,0.0
951,CPOP,73696500.0,,0.0
954,CPSH,72973734.0,,0.6909997940063477
956,CPSS,132614522.0,Diversified Financial Services,0.006000065803527832
961,CRBP,126483190.0,Biotechnology: Pharmaceutical Preparations,0.06799999475479125
964,CRDF,263816656.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.06999990940093995
965,CRDL,175350943.0,,0.0
969,CRESY,287637232.0,Real Estate,0.0
973,CRMD,172912424.0,Biotechnology: Pharmaceutical Preparations,0.058999943733215335
976,CRNT,293931268.0,Radio And Television Broadcasting And Communications Equipment,0.0
988,CRVS,217985368.0,Biotechnology: Pharmaceutical Preparations,0.11600000858306884
990,CRWS,73039563.0,Textiles,0.0
991,CRXT,61763625.0,,0.0
993,CRZN,247870534.0,Business Services,0.0
994,CSBR,137173923.0,Biotechnology: Biological Products (No Diagnostic Substances),-0.009999990463256836
996,CSCW,102901819.0,,0.0
1017,CTG,127989051.0,EDP Services,0.027999925613403323
1018,CTHR,82192211.0,Consumer Specialties,0.10800001621246338
1020,CTIC,279929769.0,Biotechnology: Pharmaceutical Preparations,0.01399998664855957
1025,CTRM,223043423.0,Marine Transportation,0.0
1029,CTXR,294148549.0,Biotechnology: Pharmaceutical Preparations,0.0
1036,CULL,91277631.0,Savings Institutions,-0.002999973297119141
1043,CVCY,239684280.0,Major Banks,0.24700040817260743
1049,CVLY,206740768.0,Savings Institutions,0.09300012588500976
1050,CVRX,295015927.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,-1.5389997482299804
1052,CWBC,110113108.0,Major Banks,-0.2690000057220459
1053,CWBR,71571275.0,Biotechnology: In Vitro & In Vivo Diagnostic Substances,0.08000000715255737
1054,CWCO,176368055.0,Water Supply,0.12299995422363282
1057,CXDO,116632264.0,Telecommunications Equipment,0.15100011825561524
1058,CYAD,67243769.0,Biotechnology: Pharmaceutical Preparations,0.0
1060,CYBE,281276399.0,Electronic Components,0.039999961853027344
1062,CYCC,50715579.0,Biotechnology: Pharmaceutical Preparations,0.0
1064,CYCN,131414176.0,Biotechnology: Pharmaceutical Preparations,0.10900003910064697
1076,CZWI,149020973.0,Savings Institutions,-0.6239999771118163
1078,DAIO,54820160.0,Industrial Machinery/Components,0.023000001907348633
1079,DAKT,241300485.0,Office Equipment/Supplies/Services,0.13000001907348632
1081,DALS,259776000.0,,0.0
1082,DARE,119534754.0,Biotechnology: Pharmaceutical Preparations,0.0
1083,DATS,128291522.0,Computer Software: Prepackaged Software,
1086,DBDR,292578955.0,,0.0010000228881835939
1090,DBTX,205535747.0,Biotechnology: Pharmaceutical Preparations,-0.8449993133544921
1105,DCTH,66574415.0,Medical Specialities,0.345000171661377
1107,DDMX,158510450.0,,0.0
1112,DFFN,54314821.0,Biotechnology: Pharmaceutical Preparations,0.010999995470046996
1114,DFPH,285487500.0,Major Banks,0.0
1119,DGLY,63681158.0,Diversified Manufacture,-0.09499998092651368
1138,DILA,73520908.0,,
1152,DLCA,253316250.0,Business Services,0.0
1155,DLHC,147528095.0,Business Services,-0.0379997730255127
1157,DLPN,91379232.0,,0.011999988555908203
1160,DMAC,75143687.0,,0.1885000228881836
1172,DOGZ,74736895.0,Miscellaneous manufacturing industries,0.0
1178,DPRO,108957742.0,Electronic Components,0.0
1182,DRIO,220565116.0,Medical/Dental Instruments,0.7681002616882324
1186,DRRX,291195110.0,Biotechnology: Pharmaceutical Preparations,0.012000000476837159
1187,DRTT,277452791.0,,-0.2020000219345093
1189,DSAC,213171875.0,Business Services,0.0
1199,DSWL,63103546.0,Plastic Products,0.0
1200,DTEA,66427122.0,,0.0
1208,DUNE,211528125.0,,0.0
1211,DUO,85436036.0,Computer Software: Programming Data Processing,0.0
1216,DWSN,51045081.0,Oil & Gas Production,-0.0010000109672546388
1220,DXYN,85482783.0,Home Furnishings,0.0
1221,DYAI,149100324.0,Biotechnology: Biological Products (No Diagnostic Substances),0.01600000858306885
1223,DYNS,292003105.0,,0.0
1231,EBAC,159722130.0,Business Services,0.0
1236,EBMT,148138728.0,Savings Institutions,-0.11900014877319336
1242,ECOR,66237753.0,Medical/Dental Instruments,0.03500000238418579
1244,EDAP,206409247.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.0
1247,EDRY,68401418.0,Marine Transportation,0.0
1248,EDSA,108138850.0,,-0.0009999871253967285
1250,EDTX,143032688.0,,0.0
1251,EDTXU,145331250.0,,0.0
1252,EDUC,87799835.0,Books,-0.07099995613098145
1254,EEIQ,56346361.0,Other Consumer Services,0.0
1266,EIGR,236976777.0,Biotechnology: Biological Products (No Diagnostic Substances),0.22700004577636718
1270,EJH,106063986.0,Other Consumer Services,0.0
1271,EKSO,53405455.0,Medical/Dental Instruments,0.0
1272,ELDN,96641178.0,Biotechnology: Pharmaceutical Preparations,0.24099998474121095
1273,ELEV,196488889.0,Biotechnology: Pharmaceutical Preparations,0.06499996185302734
1276,ELOX,152578906.0,Biotechnology: Pharmaceutical Preparations,0.023999977111816406
1280,ELYS,80742405.0,Movies/Entertainment,0.35399994850158695
1282,EMCF,72425057.0,Major Banks,0.36300010681152345
1283,EMKR,248970672.0,Semiconductors,-0.005000019073486329
1284,EML,147379033.0,Industrial Specialties,0.9020000457763673
1289,ENG,72728547.0,Military/Government/Technical,-0.03800002336502075
1290,ENLV,152275250.0,Biotechnology: Pharmaceutical Preparations,0.14299993515014647
1296,ENSC,73497457.0,Biotechnology: Pharmaceutical Preparations,0.06500005722045898
1300,ENTX,83202614.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1302,ENVB,51424937.0,Biotechnology: Pharmaceutical Preparations,0.0
1303,ENVI,255903750.0,,0.0
1315,EPIX,238014833.0,,0.15
1316,EPSN,117649420.0,,0.012000012397766113
1318,EQ,178615139.0,Biotechnology: Pharmaceutical Preparations,0.06599998474121094
1321,EQOS,163024373.0,Business Services,0.0
1329,ERYP,177926797.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1331,ESCA,266816945.0,Recreational Products/Toys,0.5350001335144042
1332,ESEA,185705708.0,Marine Transportation,0.0
1338,ESQ,208844876.0,Commercial Banks,0.07700023651123046
1339,ESSA,174494965.0,Banks,0.15900011062622071
1340,ESSC,180221630.0,Computer Software: Programming Data Processing,-0.009099864959716797
1344,ESXB,225412689.0,Major Banks,0.06889986991882324
1349,ETON,122508872.0,Biotechnology: Pharmaceutical Preparations,0.06300001144409179
1351,ETTX,144769377.0,Biotechnology: Pharmaceutical Preparations,-0.043999981880187986
1352,EUCR,131495651.0,Business Services,0.0
1354,EUSG,178484625.0,Business Services,0.0
1357,EVAX,150231497.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1361,EVFM,124337494.0,Biotechnology: Pharmaceutical Preparations,0.3062000751495361
1362,EVGN,113739147.0,Agricultural Chemicals,0.0
1369,EVOJ,151412306.0,,0.0
1388,EYEN,114170461.0,Biotechnology: Pharmaceutical Preparations,0.16999995708465576
1389,EYES,131626648.0,Industrial Specialties,0.0760000228881836
1391,EYPT,297194441.0,Biotechnology: Pharmaceutical Preparations,-0.04999995231628418
1392,EZFL,103750000.0,EDP Services,
1399,FARM,156082925.0,Specialty Foods,0.11500005722045899
1402,FAT,166420214.0,Restaurants,-0.1809999704360962
1403,FATBB,141392174.0,Restaurants,
1410,FBIZ,227003655.0,Major Banks,-0.6449993133544922
1414,FCAP,137721455.0,Savings Institutions,0.28099975585937503
1416,FCCO,145815613.0,Major Banks,0.042000102996826175
1417,FCCY,224641205.0,Savings Institutions,0.37199983596801756
1422,FCRD,133083477.0,Finance/Investors Services,0.0
1424,FDBC,293472556.0,Major Banks,1.5340003967285156
1429,FEIM,89362010.0,Electrical Products,-0.008999824523925781
1431,FEMY,80710085.0,Medical/Dental Instruments,-0.9520000457763671
1432,FENC,221466558.0,,-0.0009999752044677734
1435,FFBW,82374879.0,Major Banks,0.0019002437591552734
1442,FFNW,156418935.0,Banks,-0.31199989318847654
1444,FGBI,184109682.0,Major Banks,0.17961864471435549
1452,FICV,242500000.0,,
1466,FKWL,93185859.0,Telecommunications Equipment,0.25600008964538573
1467,FLAC,174137310.0,Business Services,0.0
1472,FLGC,239955630.0,,0.0
1475,FLL,281349992.0,Movies/Entertainment,0.05099998712539673
1476,FLMN,205588046.0,Oil & Gas Production,0.12799999713897706
1478,FLNT,187351492.0,EDP Services,0.03200000524520874
1479,FLUX,86839891.0,Electrical Products,0.7805001258850097
1482,FLXS,233348391.0,Home Furnishings,2.809000110626221
1484,FMAO,255446057.0,Savings Institutions,0.7920009613037109
1494,FNCB,163470192.0,Major Banks,-0.240000057220459
1499,FNWB,176199452.0,Banks,-0.06889991760253907
1502,FONR,112288657.0,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.0
1515,FOXW,72085500.0,,0.0
1518,FPAY,70772030.0,Consumer Electronics/Video Chains,0.012999951839447023
1519,FRAF,141428544.0,Major Banks,-0.6160003662109375
1520,FRBA,252585081.0,Major Banks,0.0
1521,FRBK,175480736.0,Major Banks,0.004999995231628418
1524,FREQ,247114003.0,Biotechnology: Pharmaceutical Preparations,0.08520021438598632
1527,FRGI,294495014.0,Restaurants,0.15399999618530275
1529,FRLN,140168119.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1532,FRON,284100600.0,Business Services,0.0
1537,FRSG,274990896.0,,0.0
1541,FRSX,191001820.0,Computer Software: Prepackaged Software,0.0
1543,FRW,256910847.0,,0.0
1547,FSBW,270407985.0,Banks,-0.36950016021728516
1548,FSEA,58388716.0,Commercial Banks,-0.05640006065368652
1549,FSFG,194893037.0,Major Banks,-0.016666221618652343
1550,FSII,257072325.0,,-0.026999950408935547
1558,FSTR,166146766.0,Metal Fabrications,0.04699993133544922
1559,FSTX,145868091.0,Biotechnology: Pharmaceutical Preparations,-0.757999861240387
1569,FTEK,51424234.0,Pollution Control Equipment,0.27899986505508423
1570,FTFT,151695373.0,EDP Services,0.0
1575,FTRP,239298122.0,,0.0
1582,FUNC,118732142.0,Major Banks,-0.9609992027282716
1583,FUND,233418053.0,Investment Managers,0.0
1584,FUSB,65905383.0,Major Banks,-0.02500009536743164
1588,FVAM,103969594.0,,0.0
1589,FVCB,270226788.0,Commercial Banks,-0.20299978256225587
1590,FVE,129260978.0,Hospital/Nursing Management,0.0
1596,FXNC,136807528.0,Major Banks,0.011999893188476564
1599,GACQ,229098442.0,,
1602,GAIA,183617466.0,Industrial Machinery/Components,0.01100010871887207
1606,GALT,227616119.0,Biotechnology: Pharmaceutical Preparations,-0.01300004720687866
1607,GAMB,294457316.0,,0.0
1611,GAME,82897350.0,,0.0
1613,GANX,84324144.0,Biotechnology: Pharmaceutical Preparations,0.0
1614,GASS,95883654.0,Marine Transportation,0.0
1620,GBNH,136800148.0,,0.0
1623,GBRG,74678888.0,Business Services,0.0
1628,GCAC,213468750.0,,0.0
1630,GCBC,293116844.0,Banks,1.1750001907348633
1639,GECC,78990010.0,Finance/Investors Services,0.0
1643,GEG,61046991.0,Other Pharmaceuticals,0.0029999971389770507
1644,GENC,169851794.0,Construction/Ag Equipment/Trucks,0.006000041961669922
1645,GENE,50589725.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1646,GEOS,117632876.0,Industrial Machinery/Components,0.009000015258789063
1649,GFED,105109193.0,Major Banks,0.15599994659423827
1651,GGGV,139302537.0,,
1661,GHAC,251330625.0,,0.0
1666,GIFI,64626536.0,Metal Fabrications,-0.035999965667724614
1678,GIW,267860760.0,,0.0
1683,GLAQ,150809347.0,,0.0
1694,GLG,68454973.0,EDP Services,0.0
1695,GLHA,266496652.0,,0.0
1698,GLMD,63163960.0,Biotechnology: Pharmaceutical Preparations,0.0
1702,GLRE,243479930.0,Property-Casualty Insurers,0.09300007820129395
1707,GLTO,100122745.0,Biotechnology: Pharmaceutical Preparations,0.1939997673034668
1709,GLYC,112483889.0,Biotechnology: Pharmaceutical Preparations,0.04200000762939453
1711,GMBL,157086108.0,Movies/Entertainment,0.0
1716,GMDA,236532004.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1720,GMTX,202398971.0,Biotechnology: Pharmaceutical Preparations,-0.1378999710083008
1723,GNAC,279823750.0,,0.0
1725,GNCA,111750649.0,Biotechnology: Pharmaceutical Preparations,-1.7679997324943544
1726,GNFT,170806548.0,Biotechnology: Biological Products (No Diagnostic Substances),0.0
1727,GNLN,109937170.0,Diversified Commercial Services,0.1574000120162964
1729,GNPX,128562853.0,Biotechnology: Pharmaceutical Preparations,0.03500003814697266
1730,GNSS,187938884.0,Industrial Machinery/Components,0.1349999189376831
1749,GP,283658151.0,Auto Parts:O.E.M.,0.0
1753,GPCO,73685040.0,,
1760,GRAY,74815636.0,Biotechnology: Pharmaceutical Preparations,-0.4559999465942383
1772,GROW,85467585.0,Investment Managers,0.0
1776,GRTX,193260083.0,Specialty Chemicals,0.46099996566772466
1778,GRVI,71092566.0,Biotechnology: Pharmaceutical Preparations,0.0
1789,GSIT,134363305.0,Semiconductors,0.10099992752075194
1792,GSMG,120553918.0,EDP Services,0.0
1795,GTBP,231359845.0,Biotechnology: Pharmaceutical Preparations,-0.35190000534057614
1796,GTEC,69477855.0,Business Services,0.2310000419616699
1799,GTIM,62478530.0,Restaurants,0.06899999976158143
1809,GWGH,297851976.0,Life Insurance,0.0
1810,GWII,286062000.0,,
1822,HALL,66687687.0,Property-Casualty Insurers,0.0
1825,HARP,281613728.0,Biotechnology: Pharmaceutical Preparations,-0.3185000419616699
1836,HBP,143301320.0,Wholesale Distributors,0.0
1838,HCAQ,268056801.0,Business Services,0.0
1860,HCWB,129320866.0,Biotechnology: Pharmaceutical Preparations,-0.07500004768371582
1861,HDSN,142573545.0,Specialty Chemicals,-0.052000010013580324
1865,HEPA,116624639.0,Biotechnology: Pharmaceutical Preparations,-0.09350003004074096
1871,HFBL,63500806.0,Savings Institutions,-0.04050035476684571
1872,HFFG,299021247.0,Food Distributors,-0.02349996566772461
1874,HGBL,76934563.0,Investment Bankers/Brokers/Service,0.08899999856948852
1887,HJLI,85764134.0,Medical/Dental Instruments,
1900,HLXA,147309750.0,Business Services,-0.14400005340576172
